age,work_cate,fnlwgt,education,edu_nums,marital,profession,relation,race,gender,earnings,loss,hour,motherland,label
27,1,54861,4,10,3,10,4,1,1,0,0,32,1,0
63,5,74991,3,9,8,24,7,1,1,0,0,60,1,0
25,1,106552,5,13,3,6,6,1,1,0,0,20,1,0
51,1,27539,4,10,2,20,2,1,1,0,0,60,1,0
50,1,268913,10,14,2,10,2,1,1,0,0,40,62,0
63,1,199888,3,9,5,12,11,1,3,0,0,40,1,0
53,1,288216,4,10,11,10,4,1,3,0,0,40,1,0
18,12,378036,25,8,3,24,6,1,1,0,0,10,1,0
41,1,127314,3,9,2,8,2,1,1,5178,0,40,1,1
32,1,115963,3,9,2,21,2,1,1,0,0,50,1,0
19,1,332928,14,7,3,13,7,3,3,0,0,40,1,0
41,5,178510,5,13,5,10,4,1,1,0,0,45,1,0
29,1,53147,3,9,3,12,4,3,1,0,0,37,1,0
66,1,115880,4,10,2,7,2,1,1,3818,0,40,1,0
57,1,375502,5,13,2,6,2,1,1,0,0,55,1,1
49,5,155659,27,3,2,13,2,1,1,0,0,40,1,1
36,1,122240,4,10,2,8,2,1,1,0,0,40,1,0
33,1,112305,12,11,3,13,7,1,3,0,0,10,1,0
46,13,35136,14,7,3,13,11,3,1,0,0,40,1,0
27,1,215423,5,13,5,12,7,1,3,0,0,16,1,0
24,1,116358,3,9,3,12,6,5,1,0,2339,40,12,0
17,1,171461,18,6,3,10,6,1,3,0,0,14,1,0
32,1,131584,3,9,3,8,6,1,1,0,0,40,1,0
40,12,29520,3,9,3,13,4,1,3,0,0,65,1,0
35,8,246463,5,13,5,6,4,1,1,0,0,50,1,0
22,1,32616,4,10,3,12,6,1,3,0,0,30,1,0
41,1,144144,3,9,3,21,7,3,3,0,0,30,1,0
75,9,222789,3,9,8,18,4,1,3,0,0,9,1,0
22,1,227594,5,13,3,10,4,1,3,0,0,40,1,0
45,8,375606,5,13,2,7,2,1,1,0,0,40,1,1
46,1,180532,5,13,2,10,2,1,1,0,0,50,1,1
50,11,54342,3,9,2,20,2,1,1,0,0,40,1,0
31,1,208798,3,9,2,8,2,1,1,0,0,40,1,0
47,8,377401,10,14,2,6,2,1,1,0,0,40,1,1
36,5,110861,3,9,5,8,6,1,1,0,0,20,1,0
42,1,144594,3,9,2,8,2,1,1,0,0,40,1,1
23,1,129345,4,10,3,13,4,1,1,0,0,50,1,0
28,1,424340,4,10,3,12,6,3,1,0,0,40,1,0
44,1,187702,3,9,2,10,2,1,1,0,0,40,1,1
47,11,293917,3,9,2,12,10,1,3,0,0,40,1,1
61,1,160143,3,9,2,10,2,1,1,15024,0,45,1,1
50,1,345450,22,4,2,8,2,3,1,0,0,40,1,0
54,11,180881,10,14,2,7,2,1,1,0,0,50,1,1
18,1,102690,14,7,3,16,6,8,1,0,0,40,1,0
46,1,265371,4,10,2,8,2,1,1,0,0,40,1,0
44,1,167333,3,9,3,13,6,1,1,0,0,40,1,0
50,12,447144,10,14,2,7,2,1,1,0,0,40,1,1
32,1,280077,3,9,5,7,4,1,1,0,0,60,1,0
48,1,143920,10,14,5,6,4,1,1,0,0,25,1,0
40,1,190507,3,9,2,8,2,1,1,0,0,60,1,1
34,5,59469,14,7,2,24,2,1,1,0,0,72,1,0
31,1,74501,5,13,3,6,6,1,3,0,0,40,1,0
43,12,215458,26,16,3,6,4,1,1,99999,0,45,1,1
33,1,281685,12,11,9,6,4,1,1,0,0,40,1,0
62,1,78273,4,10,3,16,4,3,3,0,0,40,1,0
44,1,105475,3,9,2,8,2,9,1,0,0,40,20,0
55,1,174260,3,9,8,23,4,1,1,0,0,40,1,0
42,12,149102,12,11,3,8,6,1,1,0,0,40,1,0
42,1,188331,4,10,2,12,10,1,3,15024,0,40,1,1
23,1,864960,18,6,2,8,2,1,1,0,0,40,1,0
63,1,154526,4,10,3,7,4,1,3,0,0,40,1,0
23,1,60783,12,11,2,8,2,1,1,0,0,40,1,0
32,1,186269,3,9,3,13,6,1,1,2907,0,35,1,0
30,1,398019,29,2,9,27,11,1,3,0,0,30,4,0
50,13,237503,3,9,3,12,6,1,1,0,0,40,1,0
19,1,93762,4,10,3,12,4,1,3,0,0,40,1,0
40,1,59916,3,9,2,8,2,1,1,0,0,40,1,0
45,1,203264,3,9,5,6,4,1,3,0,0,40,1,0
51,5,299119,5,13,2,10,2,1,1,0,0,50,1,1
29,13,114072,4,10,2,25,2,1,1,0,0,46,1,1
18,9,167875,4,10,3,18,6,1,3,0,0,16,1,0
64,1,130525,3,9,2,10,2,1,1,0,0,40,1,1
58,1,71283,3,9,2,20,2,1,1,0,0,38,1,1
43,8,85440,10,14,2,6,2,1,1,0,0,45,1,1
27,1,136077,5,13,3,23,4,1,1,0,0,50,1,0
40,1,222434,5,13,2,16,2,1,1,0,0,45,25,1
25,1,138111,4,10,3,13,4,1,1,2174,0,40,1,0
27,1,225746,5,13,3,12,6,3,1,0,0,35,1,0
54,1,240358,10,14,2,7,2,3,1,0,0,40,50,0
25,1,139863,29,2,3,24,4,1,1,0,0,40,4,0
39,1,278632,3,9,2,16,2,1,1,0,0,40,1,0
51,5,71046,5,13,2,24,2,1,1,0,0,60,1,1
29,1,312985,4,10,2,6,2,1,1,0,2129,50,1,0
49,13,276309,4,10,5,7,4,1,1,0,0,40,1,0
29,9,199116,3,9,2,18,2,1,1,2407,0,40,39,0
39,1,52870,3,9,2,7,2,1,1,0,0,30,1,0
51,11,79324,26,16,5,6,4,1,1,0,0,30,1,0
50,1,188882,14,7,2,16,2,1,1,0,0,40,1,0
39,13,72338,4,10,2,12,2,5,1,0,0,40,1,1
23,9,234108,5,13,3,18,4,1,1,0,0,35,1,0
24,1,113936,5,13,3,13,4,1,1,0,0,55,1,0
43,1,182521,23,15,5,6,7,1,3,15020,0,35,1,1
60,1,124198,5,13,2,6,2,1,1,4386,0,84,1,1
20,1,228960,4,10,3,13,6,1,3,0,0,40,1,0
60,5,176360,5,13,2,7,2,1,1,0,0,50,1,1
35,1,178649,5,13,5,6,7,5,3,0,0,36,12,0
41,1,338740,5,13,2,8,2,1,1,0,0,50,1,1
31,1,205659,4,10,5,12,7,1,3,0,0,40,1,0
59,1,258883,12,11,2,7,2,1,1,0,0,40,1,0
45,1,196638,3,9,5,16,4,1,3,0,0,45,1,0
43,5,95246,23,15,2,6,10,1,3,0,0,5,1,1
20,9,216672,4,10,3,18,6,1,1,0,0,30,1,0
25,1,61956,5,13,3,7,6,1,1,4650,0,45,1,0
33,1,157216,10,14,3,10,4,1,3,0,0,40,1,0
68,9,150250,10,14,2,18,2,1,1,0,1510,30,1,0
37,1,112838,10,14,2,7,2,1,1,0,0,55,1,1
31,11,158688,12,11,2,10,2,1,1,0,0,40,1,1
31,11,227864,3,9,2,8,2,3,1,0,0,40,1,0
31,1,173858,3,9,2,16,11,5,1,0,1902,40,31,0
51,1,30012,3,9,5,13,4,1,1,0,0,80,1,0
20,9,50163,4,10,3,18,4,1,1,0,0,25,1,0
50,11,143822,26,16,2,6,2,1,1,15024,0,40,1,1
19,9,497414,22,4,11,18,4,1,3,0,0,35,4,0
30,1,235109,12,11,5,12,7,1,3,0,0,40,1,0
32,1,339196,3,9,3,8,6,1,1,0,0,40,1,0
61,1,181028,10,14,2,6,2,1,1,0,0,18,1,0
43,1,59460,5,13,3,10,6,1,3,0,0,40,1,0
21,1,97212,3,9,3,13,4,1,3,0,2001,25,1,0
32,1,103642,12,11,2,7,2,1,1,0,0,50,1,1
41,1,70447,4,10,2,10,2,5,1,0,0,60,1,0
27,1,321456,4,10,3,13,6,1,1,0,0,10,21,0
23,1,126613,5,13,3,6,6,1,3,0,0,30,1,0
52,5,149508,12,11,2,24,2,1,1,0,0,48,1,1
38,1,332154,5,13,2,7,2,5,1,0,0,60,1,1
18,9,471876,3,9,3,18,6,1,3,0,0,15,1,0
25,1,140669,5,13,3,6,4,1,3,0,0,40,1,0
38,1,107164,4,10,2,7,2,1,1,0,0,55,1,1
39,1,225707,12,11,2,12,2,1,1,0,0,40,34,0
64,12,56588,4,10,8,7,7,1,3,0,0,70,1,0
31,12,183125,23,15,2,6,10,1,3,0,0,99,1,1
56,1,177368,4,10,2,12,2,1,1,7298,0,45,1,1
40,1,218653,4,10,2,6,2,1,1,0,0,40,1,0
39,1,191137,4,10,3,8,6,1,1,0,0,40,1,0
50,1,181585,4,10,9,10,7,1,3,0,0,40,1,0
23,1,142566,3,9,3,8,6,1,1,0,0,40,1,0
41,12,220821,10,14,2,6,2,1,1,0,0,70,1,1
37,1,280966,5,13,2,21,2,1,1,0,0,40,1,1
52,1,153155,3,9,2,8,2,1,1,15024,0,40,1,1
29,1,195446,3,9,2,8,2,1,1,0,0,40,1,0
62,1,77884,29,2,2,13,2,5,1,0,0,40,12,0
41,1,99373,3,9,5,21,4,1,3,0,0,40,1,0
47,1,118729,3,9,5,8,4,1,1,0,0,40,1,1
25,1,108414,3,9,2,16,2,1,1,0,0,40,1,0
22,1,198366,3,9,2,10,2,3,1,0,0,20,1,0
42,1,238384,3,9,5,23,7,1,3,0,0,36,1,0
27,1,214695,5,13,3,6,4,1,1,0,0,50,1,0
33,1,120420,14,7,2,16,2,1,1,0,0,40,1,0
37,1,186934,10,14,2,10,2,1,1,0,0,50,1,1
29,5,100368,24,5,8,13,7,1,3,0,0,27,1,0
49,1,723746,3,9,2,8,2,1,1,0,0,43,1,0
67,9,427422,4,10,2,18,2,1,1,2414,0,16,1,0
44,1,54271,3,9,2,7,2,1,1,0,0,40,1,0
47,1,189680,22,4,2,8,2,1,1,0,0,40,40,1
49,1,230796,3,9,5,13,4,1,3,0,0,40,1,0
37,11,195843,3,9,2,8,2,1,1,5013,0,40,1,0
41,1,109912,3,9,2,10,10,1,3,15024,0,50,36,1
19,1,42069,3,9,3,13,6,1,1,0,0,40,1,0
22,1,335950,3,9,3,13,4,3,1,0,0,70,1,0
45,1,163174,14,7,2,16,2,1,1,4386,0,40,1,1
24,1,81145,4,10,3,10,6,1,3,0,0,25,1,0
67,8,312052,22,4,2,25,2,3,1,0,0,40,1,0
28,1,209934,4,10,3,16,6,1,1,0,0,40,4,0
22,9,269221,16,12,3,18,6,1,1,0,0,40,1,0
57,1,322691,12,11,2,8,2,1,1,0,0,40,1,1
68,1,99849,3,9,8,16,4,1,3,0,0,28,1,0
23,9,213004,4,10,3,18,6,1,3,0,1719,30,1,0
49,1,182313,3,9,5,21,4,1,1,0,0,40,1,0
42,1,201505,10,14,3,10,4,1,1,0,0,65,1,0
61,5,227119,3,9,2,7,2,1,1,0,0,40,1,1
47,1,202395,22,4,2,20,2,1,1,0,0,40,1,0
22,1,170583,14,7,3,8,4,8,1,0,0,40,1,0
58,11,21838,26,16,2,6,2,1,1,7688,0,50,1,1
50,12,68898,26,16,2,7,2,1,1,7688,0,60,1,1
34,1,226702,4,10,2,8,2,1,1,0,0,40,1,0
59,9,168079,3,9,5,18,7,1,3,0,0,35,1,0
42,12,173628,5,13,2,10,2,1,1,0,0,45,1,0
20,1,164529,14,7,3,24,6,3,1,0,0,40,1,0
27,5,301514,4,10,2,10,2,5,1,0,0,40,57,0
50,1,194580,3,9,2,10,2,1,1,0,0,60,1,1
63,1,165611,4,10,2,7,2,1,1,15024,0,40,1,1
32,1,96480,4,10,3,25,4,1,3,0,0,40,1,0
37,11,224700,12,11,5,25,7,3,1,0,0,40,1,0
63,5,141962,18,6,5,8,4,1,1,0,0,20,1,0
22,1,377815,4,10,3,12,6,3,3,0,0,20,1,0
24,1,271379,4,10,3,10,4,1,3,0,0,25,1,0
40,1,421837,4,10,2,6,2,1,1,0,0,40,1,0
36,1,77953,3,9,2,8,2,8,1,0,0,40,1,0
30,5,345122,4,10,5,6,7,1,1,0,0,50,1,0
38,9,172855,14,7,5,18,7,3,3,0,0,20,1,0
34,1,87131,18,6,2,16,2,1,1,0,0,40,52,0
21,1,328906,4,10,3,13,6,1,1,0,0,30,1,0
56,1,21626,3,9,3,12,7,1,1,0,0,43,1,0
38,1,143909,16,12,2,6,2,1,1,0,0,40,1,1
32,1,178835,16,12,3,12,4,1,1,2174,0,40,1,0
45,1,94809,4,10,11,13,4,1,3,0,0,24,1,0
64,8,172768,3,9,2,12,2,1,1,0,0,40,1,0
30,12,204742,5,13,2,7,2,1,1,0,0,50,1,1
32,12,144949,5,13,2,10,2,1,1,0,0,70,1,1
26,1,195562,3,9,3,16,6,3,1,0,0,40,1,0
46,5,56482,3,9,2,8,2,3,1,0,0,30,1,1
55,13,36314,22,4,2,12,2,1,1,0,0,72,1,0
51,5,329980,4,10,5,8,4,1,1,0,0,8,1,1
62,8,103344,3,9,5,8,4,1,1,0,0,40,1,0
34,8,169708,5,13,2,6,10,1,3,0,0,40,1,1
54,8,249949,4,10,5,7,11,3,3,0,0,40,1,0
35,5,186934,5,13,2,10,2,1,1,0,0,40,1,0
28,1,692831,5,13,3,7,4,3,1,0,0,48,1,0
17,1,154078,25,8,3,13,6,1,3,0,0,16,1,0
22,1,91733,4,10,3,13,6,1,3,0,0,35,1,0
67,12,325373,22,4,2,8,2,1,1,0,0,48,1,0
43,5,160369,4,10,3,10,4,1,1,0,0,65,1,0
57,8,196126,12,11,2,25,2,1,1,0,0,40,1,1
38,1,120053,3,9,5,27,7,1,3,0,0,35,1,0
19,1,204337,3,9,3,10,6,1,3,0,0,25,1,0
34,1,128016,3,9,3,23,11,1,3,0,0,40,1,0
50,9,199301,12,11,3,18,7,3,3,0,0,16,1,0
33,1,49027,3,9,3,16,4,1,3,0,0,40,1,0
18,1,192022,4,10,3,13,6,1,1,0,0,20,1,0
40,1,147099,5,13,2,6,10,1,3,0,0,5,1,0
32,1,334744,3,9,3,23,4,1,1,0,0,45,1,0
25,1,207621,3,9,3,12,6,1,3,0,0,40,1,0
29,1,194458,5,13,3,12,4,1,1,0,0,40,1,0
33,12,184245,3,9,2,7,2,1,1,0,0,50,4,1
34,1,242704,3,9,3,23,6,3,1,0,0,40,1,0
21,9,278130,3,9,3,18,6,1,1,0,0,40,1,0
23,1,251073,18,6,3,21,4,1,1,0,0,40,1,0
21,1,153209,4,10,2,16,2,1,1,0,0,40,1,0
42,1,360879,4,10,2,8,2,1,1,0,0,40,1,0
32,1,115066,4,10,2,23,2,1,1,0,0,40,1,0
31,1,409172,4,10,2,8,2,1,1,0,0,40,1,0
63,1,223637,3,9,3,13,4,3,3,0,0,50,1,0
36,1,161141,10,14,2,6,2,1,1,0,0,50,1,1
34,1,535869,4,10,3,13,4,3,1,0,0,30,1,0
60,13,49921,24,5,5,13,4,3,3,0,0,40,1,0
23,1,335067,5,13,3,6,4,1,1,0,0,30,1,0
47,12,209460,4,10,2,7,2,1,1,4386,0,40,1,1
20,1,355236,4,10,3,7,6,1,3,0,0,16,1,0
50,1,240374,10,14,2,7,2,1,1,0,0,50,1,1
29,1,221428,25,8,2,10,6,9,1,0,0,35,1,0
37,1,356250,3,9,2,8,2,5,1,0,0,40,37,0
20,1,356347,4,10,3,12,6,1,3,0,0,10,1,0
50,1,245356,4,10,2,7,2,1,1,0,0,50,1,1
31,5,247088,3,9,9,8,6,3,1,0,0,50,1,0
27,9,200381,4,10,3,18,6,1,3,0,0,40,1,0
35,1,300333,12,11,2,10,2,1,1,0,0,40,39,1
38,1,109594,5,13,5,10,4,1,3,0,0,70,1,1
24,8,221480,4,10,2,12,10,1,3,0,0,40,1,0
29,1,433624,4,10,3,12,4,1,3,0,0,40,1,0
27,1,179681,12,11,11,23,6,1,3,0,0,40,1,0
21,8,136208,4,10,3,25,6,1,1,0,0,48,1,0
64,1,159715,3,9,2,20,2,1,1,10566,0,40,1,0
33,1,164683,3,9,3,20,6,1,3,0,0,40,1,0
35,1,152307,14,7,2,8,2,1,1,0,0,40,1,0
51,1,256908,3,9,2,20,2,1,1,0,0,50,1,0
23,1,227943,5,13,3,7,6,1,1,0,0,40,1,0
75,9,33673,10,14,8,18,4,8,1,0,0,26,1,0
26,1,116991,3,9,3,24,4,1,1,0,0,40,1,0
64,1,96076,10,14,2,6,2,1,1,0,0,40,1,1
32,12,201314,3,9,2,24,2,1,1,0,0,50,1,0
17,1,153021,25,8,3,10,6,1,3,0,0,20,1,0
34,11,334422,4,10,5,25,7,3,1,0,0,47,1,0
37,1,160192,3,9,2,8,2,1,1,0,0,40,1,1
72,9,51216,3,9,2,18,2,1,1,0,0,14,1,0
47,1,323212,4,10,9,6,4,1,3,0,0,50,1,0
45,12,179030,5,13,2,13,11,5,3,0,0,35,37,0
23,1,129345,18,6,3,13,4,1,1,0,0,50,1,0
36,1,31023,10,14,2,7,2,1,1,0,0,50,1,1
62,12,164616,26,16,2,6,2,1,1,15024,0,45,1,1
34,13,121093,5,13,2,7,2,1,1,0,0,53,1,1
36,1,300373,18,6,5,16,7,3,3,0,0,40,1,0
35,1,95708,5,13,2,10,2,5,1,7688,0,60,1,1
36,11,235779,5,13,3,7,4,1,3,0,0,40,1,0
29,1,114158,5,13,3,23,4,1,3,0,0,40,1,0
54,1,192226,5,13,2,7,2,1,1,0,0,55,1,1
38,1,166416,3,9,2,16,2,1,1,0,0,40,1,0
27,1,211215,3,9,3,12,4,1,1,0,0,50,1,0
26,1,157617,5,13,3,10,6,1,1,0,0,45,1,0
44,1,96170,22,4,2,20,2,1,1,0,0,20,1,0
26,1,224045,16,12,3,12,4,1,3,0,0,36,1,0
42,1,350550,4,10,2,16,2,1,1,0,0,45,1,0
37,5,114719,23,15,2,6,2,1,1,15024,0,60,1,1
26,1,124111,5,13,3,12,4,1,3,0,0,35,1,0
36,1,250224,3,9,2,8,6,3,3,0,0,40,1,0
19,9,232060,3,9,3,18,6,1,1,0,0,40,1,0
44,1,195258,10,14,5,7,4,1,1,0,0,50,1,0
23,1,285775,3,9,3,25,11,1,1,0,0,42,1,0
27,1,146687,4,10,3,13,4,1,1,0,0,40,1,0
53,1,76128,3,9,5,8,4,9,1,0,0,60,60,0
28,1,241607,3,9,3,24,4,1,1,0,0,40,1,0
22,1,273675,3,9,11,13,11,3,3,0,0,35,20,0
29,1,210867,14,7,9,8,7,1,1,0,0,40,1,0
41,1,144752,4,10,2,7,2,8,1,0,0,40,1,1
34,1,185820,3,9,2,10,10,3,3,0,0,40,1,0
42,1,252518,5,13,2,7,2,1,1,0,0,70,5,0
30,1,123833,24,5,3,16,4,1,1,0,0,40,1,0
41,1,291569,4,10,2,10,2,1,1,0,0,43,1,0
37,1,638116,5,13,3,12,6,3,3,0,0,32,1,0
46,1,269045,14,7,8,16,4,3,1,0,0,40,1,0
46,1,102852,22,4,5,13,4,1,3,0,0,40,1,0
30,1,195447,5,13,2,6,2,1,1,0,0,50,1,1
27,1,173944,5,13,3,6,4,1,1,0,0,50,1,0
25,1,276728,3,9,3,21,11,3,3,0,0,43,1,0
21,11,173534,4,10,3,6,6,1,3,0,0,40,60,0
23,1,198368,16,12,3,10,4,1,1,0,0,40,1,0
18,1,27620,3,9,3,7,4,1,3,0,0,30,1,0
46,8,192235,14,7,2,21,2,3,1,0,0,40,1,0
27,1,467936,4,10,2,12,2,1,1,0,0,48,4,0
25,1,264136,5,13,3,6,4,1,1,0,0,60,1,0
61,5,184009,5,13,3,7,4,1,3,0,2444,50,1,1
50,1,165001,10,14,2,7,2,1,1,0,0,40,1,1
66,1,123484,4,10,3,12,6,1,3,0,0,40,1,0
26,1,123384,3,9,8,12,7,1,3,0,0,20,1,0
50,12,235307,16,12,2,6,2,1,1,0,0,48,1,1
41,1,238384,3,9,5,23,7,1,3,0,0,40,1,0
43,5,171351,16,12,2,8,2,1,1,0,0,20,1,0
38,11,162424,5,13,2,6,2,1,1,0,0,40,1,1
20,1,333838,4,10,3,12,6,1,1,0,0,35,1,0
58,1,100303,16,12,2,7,2,1,1,0,0,42,1,1
41,13,58447,26,16,2,6,2,1,1,7688,0,50,1,1
43,8,317185,12,11,5,6,7,1,3,0,0,36,1,0
39,1,103323,5,13,3,7,4,1,1,0,1669,40,1,0
22,1,221694,4,10,3,25,4,1,1,0,0,60,1,0
52,1,214091,3,9,8,13,4,8,3,0,0,40,1,0
35,9,171062,5,13,3,18,4,3,1,0,0,40,36,0
46,1,278200,3,9,2,13,2,1,1,0,0,40,1,0
20,1,187592,4,10,3,10,6,1,1,0,0,40,1,0
55,1,188382,4,10,2,16,2,1,1,0,0,48,1,1
48,1,65584,4,10,9,12,7,1,3,0,0,40,1,0
22,9,117789,4,10,3,18,6,1,3,0,0,40,1,0
30,1,402089,4,10,5,12,4,1,3,0,0,55,1,0
40,1,69730,3,9,5,7,4,1,3,0,0,40,1,0
44,1,34218,5,13,5,6,4,1,1,0,0,45,1,0
55,13,54566,3,9,2,20,2,1,1,0,0,40,1,0
53,1,698039,5,13,8,6,4,1,3,0,0,28,1,0
57,9,76571,18,6,2,18,2,1,1,0,0,40,1,0
57,1,133201,22,4,5,8,7,1,1,0,1408,40,76,0
47,13,146786,12,11,2,12,2,1,1,0,0,40,1,0
46,9,96154,4,10,3,18,6,1,3,0,0,15,1,0
64,11,143880,5,13,2,6,2,1,1,0,0,40,1,1
18,1,132397,25,8,3,13,6,3,3,0,0,18,1,0
28,9,45613,4,10,3,18,4,1,3,0,0,40,1,0
25,1,136226,3,9,3,8,4,1,1,0,0,40,1,0
37,5,334291,5,13,5,20,4,1,1,0,0,50,1,0
33,1,183017,3,9,2,25,2,1,1,0,0,32,1,0
66,1,207917,22,4,2,13,2,3,1,1797,0,20,1,0
65,9,136431,3,9,2,18,2,1,1,9386,0,40,1,1
37,1,80303,4,10,2,23,2,1,1,0,0,40,1,1
19,1,210509,4,10,3,12,6,1,3,0,0,30,1,0
37,9,48915,3,9,3,18,4,1,1,0,0,35,1,0
41,1,91316,16,12,3,13,4,1,1,0,0,40,1,0
41,1,205670,3,9,5,12,7,3,3,0,0,40,1,0
76,1,25319,3,9,8,12,4,1,3,0,0,8,1,0
52,1,264129,4,10,5,10,4,1,3,0,0,40,1,0
23,1,40165,4,10,3,6,4,1,3,0,0,50,43,0
43,13,79529,3,9,2,12,10,1,3,0,0,35,1,0
32,1,164519,5,13,3,6,4,1,1,0,0,55,1,0
33,1,184178,16,12,2,13,10,3,3,0,0,35,1,0
33,11,427812,5,13,2,6,2,1,1,0,0,15,4,0
59,5,172618,18,6,2,8,2,1,1,0,0,50,1,0
21,1,472861,14,7,3,21,6,3,1,0,0,40,1,0
40,1,114157,3,9,2,16,2,1,1,0,0,40,1,0
22,5,104164,12,11,3,24,4,1,1,0,0,35,1,0
45,5,180680,14,7,2,8,2,1,1,0,0,35,1,0
28,1,300915,5,13,2,6,2,1,1,0,1902,43,1,1
38,1,308171,4,10,9,23,7,3,3,0,0,50,1,0
56,1,320833,3,9,2,8,2,3,1,0,0,40,1,0
42,9,167710,4,10,5,18,4,1,3,0,0,18,1,0
19,1,228577,3,9,3,8,6,1,1,0,0,36,1,0
48,5,221464,14,7,2,7,10,1,3,0,0,30,1,1
31,5,213307,18,6,2,13,10,1,3,0,0,28,4,0
42,1,165815,12,11,2,8,2,1,1,0,0,40,1,0
37,1,248919,29,2,2,12,2,1,1,0,0,66,4,0
23,9,116934,18,6,2,18,10,1,3,0,0,40,1,0
60,5,285365,4,10,2,13,10,3,3,0,0,50,1,0
63,1,134960,3,9,2,10,2,1,1,0,0,40,74,0
24,1,449101,14,7,3,13,6,1,3,0,0,40,1,0
42,1,46019,4,10,2,8,2,8,1,5178,0,50,1,1
71,9,161027,10,14,2,18,2,1,1,0,0,8,1,1
32,11,19513,10,14,3,6,4,5,3,0,0,40,43,0
57,5,258121,5,13,2,7,2,1,1,0,0,50,1,0
56,1,242782,3,9,8,10,4,1,3,0,0,44,1,0
65,9,193365,4,10,2,18,2,1,1,0,0,50,1,0
42,1,182402,3,9,2,8,2,1,1,0,1887,50,1,1
24,1,254767,14,7,3,10,6,1,1,0,0,40,1,0
31,1,112115,3,9,2,8,2,1,1,0,0,40,1,1
58,1,117299,3,9,2,20,2,1,1,0,0,40,1,1
44,1,214781,10,14,2,6,2,1,1,0,0,45,1,1
33,1,197474,4,10,2,16,2,1,1,0,0,48,1,0
24,9,234791,4,10,5,18,7,1,3,0,0,25,1,0
34,8,126584,5,13,2,7,2,1,1,0,0,45,1,0
72,5,28865,22,4,2,20,2,1,1,0,0,14,1,0
61,1,163729,3,9,5,16,4,1,3,0,0,40,1,0
33,1,218407,5,13,2,10,2,1,1,0,0,80,49,1
58,1,95428,10,14,5,6,4,1,3,0,0,40,1,0
57,12,146103,3,9,2,10,2,1,1,15024,0,30,1,1
25,1,150312,3,9,3,16,4,1,1,0,0,40,1,0
72,1,76206,24,5,2,10,2,1,1,0,0,16,1,0
23,1,340543,3,9,9,12,4,1,3,0,0,40,1,0
40,1,125461,3,9,2,21,2,1,1,0,0,40,1,0
38,1,218015,4,10,2,8,2,1,1,0,0,48,1,1
49,1,178160,16,12,8,10,4,1,3,0,0,40,21,0
25,1,169905,3,9,3,8,6,1,1,0,0,40,1,0
33,1,226629,4,10,3,7,6,1,3,0,0,40,1,0
28,1,180313,5,13,3,12,4,1,3,0,0,40,1,0
18,9,236276,4,10,3,18,6,1,1,0,0,20,1,0
71,1,124901,3,9,2,10,2,1,1,0,0,50,1,0
63,8,214275,3,9,5,13,7,3,3,0,0,55,1,0
49,8,371886,12,11,2,25,2,1,1,0,0,56,1,1
65,1,282779,10,14,2,12,11,1,3,0,0,40,1,1
22,1,218415,4,10,3,23,7,1,3,0,0,50,1,0
45,1,105431,3,9,5,24,7,3,3,0,0,39,1,0
32,9,373231,4,10,3,18,7,3,3,0,0,40,1,0
29,1,59792,5,13,3,6,4,5,1,0,0,40,66,0
44,1,75742,5,13,2,16,2,1,1,0,0,40,1,0
64,1,186731,3,9,8,12,7,1,3,0,0,40,1,0
22,1,310197,22,4,2,21,2,1,1,0,0,40,1,0
64,1,73413,3,9,2,10,2,1,1,0,0,50,1,0
39,1,175232,5,13,5,10,4,1,1,0,0,40,1,0
35,1,338948,3,9,5,8,7,3,1,0,0,40,1,0
22,1,95647,14,7,3,20,6,5,1,0,0,40,12,0
43,12,677398,5,13,2,10,2,1,1,0,0,45,1,1
26,5,263300,16,12,2,24,2,1,1,0,0,75,1,0
47,13,218325,16,12,2,21,2,5,1,0,0,40,12,1
37,8,156261,10,14,2,6,10,1,3,0,0,50,1,1
25,1,165817,5,13,3,7,6,1,1,0,0,40,1,0
41,1,304605,12,11,2,8,2,1,1,0,0,45,1,1
39,5,245361,4,10,3,6,6,1,3,0,0,10,1,0
45,13,230685,26,16,2,6,2,1,1,0,0,40,1,1
18,9,184502,14,7,3,18,6,3,1,0,0,30,1,0
37,8,116736,3,9,2,8,2,1,1,0,0,40,1,0
30,1,178952,3,9,3,21,6,1,1,0,0,40,1,0
34,1,156266,14,7,2,24,2,8,1,0,0,60,1,0
22,1,163519,4,10,3,21,6,1,1,0,0,25,1,0
18,1,296090,3,9,3,21,6,1,1,0,0,30,1,0
22,1,119742,3,9,3,10,4,1,3,0,0,40,1,0
55,1,269763,4,10,5,13,7,1,3,0,0,10,1,0
56,1,287833,4,10,2,12,10,1,3,0,0,35,1,1
19,9,190093,25,8,3,18,4,3,1,0,0,40,1,0
74,12,148003,5,13,2,12,10,1,3,0,0,6,1,1
18,1,131414,3,9,3,13,6,1,3,0,0,40,1,0
39,1,172571,4,10,5,16,4,1,1,0,0,40,1,0
33,8,184440,25,8,3,16,4,1,1,0,0,36,1,0
28,1,216479,5,13,3,12,4,1,3,0,0,40,1,0
38,1,293475,3,9,5,13,4,1,3,0,0,40,1,0
53,13,109982,4,10,5,12,4,1,3,0,0,40,1,0
44,5,205033,25,8,2,7,2,1,1,0,0,55,1,1
32,8,56658,3,9,3,20,4,8,1,0,0,40,1,0
58,1,159008,5,13,2,6,2,1,1,0,1887,40,1,1
